"","Ind_1","Ind_2","Ind_3","Ind_4","Ind_5","Ind_6","Ind_7","Ind_8","Ind_9","Ind_10","Ind_11","Ind_12","Ind_13","Ind_14","Ind_15","Ind_16","Ind_17","Ind_18","Ind_19","Ind_20","Ind_21","Ind_22","Ind_23","Ind_24","Ind_25","Ind_26","Ind_27","Ind_28","Ind_29","Ind_30","Ind_31","Ind_32","Ind_33","Ind_34","Ind_35","Ind_36","Ind_37","Ind_38","Ind_39","Ind_40","Ind_41","Ind_42","Ind_43","Ind_44","Ind_45","Ind_46","Ind_47","Ind_48","Ind_49","Ind_50","Ind_51","Ind_52","Ind_53","Ind_54","Ind_55","Ind_56","Ind_57","Ind_58","Ind_59","Ind_60","Ind_61","Ind_62","Ind_63","Ind_64","Ind_65","Ind_66","Ind_67","Ind_68","Ind_69","Ind_70","Ind_71","Ind_72","Ind_73","Ind_74","Ind_75","Ind_76","Ind_77","Ind_78","Ind_79","Ind_80","Ind_81","Ind_82","Ind_83","Ind_84","Ind_85","Ind_86","Ind_87","Ind_88","Ind_89","Ind_90","Ind_91","Ind_92","Ind_93","Ind_94","Ind_95","Ind_96","Ind_97","Ind_98","Ind_99","Ind_100","Ind_101","Ind_102","Ind_103","Ind_104","Ind_105","Ind_106","Ind_107","Ind_108","Ind_109","Ind_110","Ind_111","Ind_112","Ind_113","Ind_114","Ind_115","Ind_116","Ind_117","Ind_118","Ind_119","Ind_120","Ind_121","Ind_122","Ind_123","Ind_124","Ind_125","Ind_126","Ind_127","Ind_128","Ind_129","Ind_130","Ind_131","Ind_132","Ind_133","Ind_134","Ind_135","Ind_136","Ind_137","Ind_138","Ind_139","Ind_140","Ind_141","Ind_142","Ind_143","Ind_144","Ind_145","Ind_146","Ind_147","Ind_148","Ind_149","Ind_150"
"Gene_41",21488.9625787651,3719.84673816129,3748.8976202434,6596.47445361502,4388.66775016864,3782.05182390045,4853.03254875989,14440.6815661604,12720.9962045542,13678.5895845857,5152.75406260587,8596.8262390792,15486.2811257169,8952.63602851555,3633.99314058398,10362.390851494,3156.34239766346,21646.3759793466,12006.4148704778,5136.91789772375,24852.8287247285,13696.5219425464,3287.61108780414,4253.59367873392,3322.6899875588,2270.53750716065,3918.71177213996,4081.13388151597,22887.925333871,9000.68248639547,10509.2750542181,23719.2350712188,10448.925700753,10337.1904702436,11618.9295492815,18165.6591498857,8840.93802068985,12229.8631864936,8963.65524837978,25668.3270572523,3621.41398044445,10268.4489167183,4225.31963415326,28522.8645836328,9304.64886729007,4646.69607400813,3728.47842927319,12490.8269137804,10052.8543447921,9274.71991422629,10375.6892278705,4282.69833952095,8684.61270386392,12609.686714798,9936.12298355014,20245.6959239622,3243.904775225,11798.6842960771,5381.01024785309,28701.6184948568,26088.4894129108,19877.1862802804,20977.6039911843,20564.2482374716,11258.6581189744,20150.8677504216,4461.65497381962,24784.1436590213,26309.9971373874,11200.8756452662,13783.8092972007,5204.50825915329,7594.44551746629,26373.1557680489,23682.3602374326,3067.07094042133,4356.43588533099,12484.5886144913,4933.80308335003,4589.18133775927,7869.04370894448,4091.98249801211,24568.7463854842,10876.5799487331,23362.5588817239,5710.65778775756,8003.47412756958,3253.93279370271,9680.50513504436,5070.81366758171,4904.96834541052,4170.10180554604,28851.7713183787,12133.9057701154,3214.611640443,4929.43192406098,8879.99864977906,3451.81420638455,5600.74785507977,2479.64934725509,6164.08140631887,9191.53950654068,4351.43352430385,24416.9224850859,4050.56493409637,18794.8118129663,4312.87576319586,14952.5171383163,12677.1251411511,14021.9129420252,3139.03979329004,4972.72349424219,3106.17298443078,3377.96656465559,11024.72076079,4301.16757366047,9300.06994080484,2942.61326306638,8367.73325907882,10462.5783881242,14746.7732707749,20856.665567389,11591.0032802635,9063.53529641649,14743.7404682441,6917.05351175098,4656.46329674732,10188.8521998819,4008.20508546077,13710.8602679817,4361.94852332607,8577.76268602469,6156.41697876665,4756.24200877007,4648.07814547801,7805.00043627676,10719.3460250296,21409.4375334807,6576.93346506461,5266.02468445638,11576.7993035121,8909.92068590582,5151.37072401571,3130.27444428264,3289.24606633571,5050.13365427913,15310.0885065841,4380.0639887372,5514.38197575236,4906.49616398052
"Gene_42",20472.9787657138,3522.50115606573,2026.33668386097,5036.93152857069,2238.65245656825,4904.00999154989,4479.22388668138,12356.0733811809,10157.4925335018,9182.50210551778,4054.90258029292,9820.75303889543,23622.9449241022,9035.52682361865,4516.78097319173,6350.90212547856,3480.07961752195,15749.9253085163,5204.35055565355,3358.42507380764,22982.175104178,10068.447443609,5760.14996854667,4222.13833960056,2980.12046695578,3265.94223607742,3450.3398199305,2746.64967213556,15396.2656177511,12304.3794904901,7804.42323391122,18877.1507790692,11674.642720434,11708.8769925437,9166.37760294883,22123.2974389338,12386.6139393117,8165.50945734477,7224.60660263923,16796.8886072798,3713.9522065129,7801.93704059849,2097.91755027257,18368.8482325065,10277.6080438999,2913.96260504588,3180.67428779597,9630.32178842097,9439.06150711586,8189.44059407927,9931.13611219954,3068.39981750197,8331.7755743712,10566.284917007,7923.94128480372,24054.129690115,3507.00720140452,11735.5622037479,4227.81243063544,14520.4921290534,26014.787657684,23749.4217743385,15376.6398261559,18792.4597115145,9152.54810094994,23488.867238399,3469.54017702335,23018.9704985109,23511.2964783112,7455.30013428824,8702.3565682917,4338.06002441612,12624.2292805669,14384.8135494347,22949.4905012643,4292.10531881669,4419.23530171993,6882.7526587998,4868.16550187428,4332.78757732974,10372.1838964146,4168.95888198541,17440.8276463982,9600.5202311945,18983.6163581808,5017.17188562693,6357.60103991636,2724.04457724115,7822.90031463967,4118.22541520524,3362.40285596926,3301.78501223853,22115.5040006021,10542.2419235022,2682.62464780187,3331.85437762916,10432.3037062234,3950.65823521101,3032.43799099865,3986.45746216025,3766.95556591136,10442.0123741499,2871.52368252488,22985.5840698954,3148.93455285001,23386.1441618796,2894.36384085716,13221.0593347875,7908.69454538042,10410.0353463413,3082.33678951015,5506.47840777881,4237.58725069892,2391.86877215554,9653.21510407373,3931.78698233293,6205.15535429282,3793.07590090225,6507.71170992028,8559.1806498287,9511.85396130957,19503.9826410343,7658.84770307966,8733.29140061753,11469.8888178605,9627.85606289144,4343.6938120817,9311.58286134618,4431.30456607129,10449.2002633734,4445.70275794817,11097.9709934688,9773.7335482302,4131.64548802708,5358.19964566222,6881.18871968844,8763.9565017825,17646.8638817298,5270.11460892673,3138.89527617407,8319.24747984922,8787.5502352034,5393.2968517677,3001.6251597116,3977.09769285965,4740.78651878082,7784.89858754228,3581.24857033585,4339.38136548353,3764.79801983095
"Gene_43",12461.5733799384,2583.8945974062,2371.44297139668,3181.42637431823,4170.80966971347,3820.24389358316,4345.1580630584,8609.89702749208,11494.4173202515,9763.98001815698,4601.75900193251,8296.75941622598,19726.9264002478,8507.95155288375,3604.85889758086,10176.1491338693,3811.4107757001,26267.7999377176,8439.72637990897,3298.9111282133,22511.7818005702,10505.5192904622,5275.78375780069,2816.25033187,2877.0836336159,3531.33516023499,3200.48151199432,3760.90268337982,16516.0357195423,9673.75289176062,11342.0798510457,20025.8785939412,10079.161123539,10203.4631600787,9378.58284830679,22936.5657959335,6733.17074614653,13016.3606890702,10714.5666500081,26776.6400143604,3612.01559782748,8269.19033151503,3769.35679598325,20052.7293484525,11253.0475748904,3019.73930333416,3393.72702559909,8273.8164360227,9315.31421458002,7393.58100410658,11037.3801489098,3291.58658441069,11430.0446191688,11513.1698728382,8387.81427574977,19845.880594112,4162.18459987435,8375.27838584899,4956.88172671927,23008.0044108483,21504.4973815882,23924.3267829923,16675.6632700167,19519.4765487643,12436.6044829714,19632.146679176,3571.70008395476,22282.6125715464,12651.2813754659,7311.87103820703,7662.38763952669,5380.6992224496,12812.8293028337,20904.9266253854,20356.5007849022,4853.10341990573,3435.92538746819,12602.2529266719,3763.71847303824,5793.70035768851,8824.9545840067,5200.44147365993,15409.2488583554,10743.2914988579,23598.7672695011,4774.89078646434,10640.2472174543,3630.75098140876,12932.7779658413,4187.33984833957,3040.15172351778,3541.11997637741,17790.3652282002,9214.34844396582,3975.40811754746,2817.04264078518,10029.2179842646,3880.2743185001,3468.65215569712,4022.59826218372,2807.17563728417,8109.69953299876,4702.80795197392,25126.1545871352,3184.4479004669,19113.8958360247,3264.98135608105,23740.8488120958,9038.98935808218,9513.36605994066,3110.78173736759,5271.19077523396,3390.60929932433,2186.12822981873,10977.1141585275,4409.34695892117,5073.02566760066,2726.85730228886,7025.8332430724,7692.27600205669,8063.63635346469,18274.5222217479,10219.2366899462,6089.95287477042,9154.54969879858,10626.5313601096,4237.58942204182,6779.84128961524,4292.66749722837,11615.3385037532,3624.47214314115,11251.9970782794,7358.77894862364,2385.86904703454,3508.03072854362,12034.333134699,8199.90031774918,20889.9324210982,4034.9088004608,3648.03851757284,10960.3687997679,5811.65758253138,5143.83898199318,2678.95180417309,2747.93434792032,5107.13005866038,14611.3555696002,4854.44623594613,3626.22568079934,2736.492596967
"Gene_44",22619.8379115454,2475.99590536025,4107.09208032162,5739.62605222094,4045.6461672526,3599.13497433414,3213.50328968315,11358.8949276201,13970.0759847034,12280.7753423252,2879.3009820249,5520.21616216951,22477.7281553855,11567.7032589895,3993.8256773656,7968.85890551549,3606.87925711274,29604.5941312039,6915.34943850649,4319.46146216299,18321.1907179079,8537.06022884053,3725.35775849324,3818.04301164501,4014.89835951031,3882.51605046053,3427.37910976538,3844.55249883011,16291.5323771729,11254.7740702384,12413.9928065714,25783.3048824882,9489.4930406135,8533.27866045963,10719.0033993048,17780.3023848758,11080.6217484643,12111.3793986314,7367.47515716854,26744.3267431597,3156.93628296557,8513.51544015839,6041.6766702369,25671.5663379295,9757.90089580036,5184.9385993333,2710.67231459005,9705.95628472654,8701.23571531856,6733.13499465568,8942.58218733969,4904.69779563147,8831.72086371053,11988.4076221369,7378.72448210469,30387.9346523277,5372.11009057214,10672.3789805671,3850.31912810374,24125.4453406058,23965.849828312,23394.5387220771,27695.2789347071,23013.7139050665,9171.19505982292,31484.1498639381,3054.73627654217,25339.1040846919,23487.6964092448,11667.8988299754,9684.02134653245,5029.10041814296,11882.9832986092,21115.5296836488,20652.6660237477,5750.47710844286,3602.76085332294,8471.49894619554,4550.7688470027,7044.51322536265,11124.7015053057,4793.95751132803,18744.856809471,6310.92360854138,14023.2878640759,5706.6387408874,8128.96202234032,3731.88365458468,12749.3368250923,3557.69580804583,4341.22288176376,3671.38249554214,20673.6509962329,11310.2932519514,3103.49395933357,4506.30099229781,12371.8116167771,4622.6101802536,3864.41431814497,2270.82069973935,3776.55400015697,10110.4667870224,5088.72874378856,24225.864698559,6715.6210017719,20861.4038294479,3833.57895028549,21563.4069731868,17738.2767226066,8262.04161137874,2970.55889962289,3260.94496105226,4706.07595493722,2830.85261630303,13276.2383684345,3012.51328423765,8108.01444237626,2628.34771388597,9325.14386809665,17243.4539409501,11956.0566415323,25126.0305722961,13137.0441765902,9016.07691902407,10720.5282370948,8571.55505252434,5579.31419887676,9225.58939238222,4864.37535548912,11225.7612306712,5311.41997077788,9751.51416102605,11171.3292734497,5065.93719851457,5975.28009679455,11979.1438488033,8824.2649976304,19438.1297530312,4867.74198224243,5253.87595326356,5442.01896446071,8944.17095572388,3947.37529605218,4053.44843410473,4298.2292747586,4730.3855190516,10540.1577741186,5658.02947920997,3758.14219354593,5029.39236812379
"Gene_45",22684.6584660236,3753.2533661563,2653.5003455066,5123.65853516859,4215.96520392212,3727.22156891223,3130.21972680028,10924.8678801097,11688.9738246078,8936.74573591065,4210.72537929478,9841.00818199586,19897.6390044829,12020.8316580761,2985.3228730998,10247.2683870246,3495.42863726219,21814.7772640906,10163.6131670834,2413.42851506599,18864.0208347745,11554.2058769894,4579.03319822118,3472.98884209834,2934.00424093115,3800.04827358179,3696.42949025165,5156.22746578581,16454.4578773904,13208.0504617214,9404.27588427657,20009.4945943171,9302.29099551152,9348.27684791941,14498.1694756025,17871.4915237119,9788.66534183531,16007.1202595926,9947.81513970405,19343.5484534119,3106.4362419054,9943.12780983914,3730.15640692326,14719.0047404401,9803.11406765951,4540.58947627251,3600.66997027858,8942.55665113092,14344.4619206551,11842.2459689687,10316.8740973397,4047.43129606352,7966.68060447463,13423.8741439146,9016.30067136391,23300.2692381219,3920.11558817951,6937.94229618023,3334.22789716917,28494.3086463431,23742.9232654718,19795.8213321323,15170.8685519688,20733.9436529214,11082.9105300345,21516.7044204447,3597.0684672562,24626.1498571829,12124.6323219629,8218.19681065653,6748.92866211959,6193.35057370618,12999.19090972,17209.4562815763,21462.214369368,6806.95976380052,5687.9789787988,13752.5309153955,3011.53979595089,4042.81757179308,5388.78067698232,4886.00649597986,16856.6343702159,6630.61989234681,20429.8569107085,4527.29574285468,9165.27010297193,3868.2021459529,13477.1231967048,3605.79762265256,5268.67701775876,3724.68977787208,21305.9609485819,11597.0611910247,4707.44154368104,4107.31219448484,8437.70291081128,3720.87162626772,6436.52980762162,4692.50815670295,2560.36527274666,8550.35662448249,2500.51806598268,29079.5491572039,4887.09335964506,21527.9944724352,3342.6856584528,24745.8372127035,10814.0282137286,7210.61326726854,4793.45017380154,4729.30625964174,2671.20485521427,2853.38971905696,8758.54835254957,3749.55416103907,6563.62306607169,3941.11387901276,9722.03729741688,9067.8612774012,11687.2664643933,22051.9503806326,13347.2962568102,10608.0145525199,10050.8249173611,8230.88488199859,4424.50888439572,9470.66876531449,6238.74964892198,9778.81449855192,4712.95748851366,11207.3007821253,7293.79209459761,4837.44293264,4252.53514973727,9538.17128386438,6200.38574051429,16788.1075501499,3891.54277426936,3331.33541578482,12623.5519993798,8436.42183394057,4239.93659701789,3324.28016693639,4260.81131463079,5309.89534245379,5180.47149024323,2956.54114201168,2564.66404611007,3566.48940346853
"Gene_46",19246.5600905011,3107.77410963732,2855.02095865327,4197.88821291983,3755.31843230387,3723.21582651713,3689.65170838722,8751.12297830396,8127.9880571459,10542.0265429256,4156.34045426415,8290.62247487238,16153.8685107041,10476.7545733761,3317.64464736867,10726.3015478203,2386.58873007555,28811.7683920376,8986.37957272892,3872.0549810491,17722.4855027677,8600.35843484099,5081.69199674258,3609.65767671099,4691.23500301305,3560.70866551243,2573.20332216862,3980.22805912618,21826.8500503469,13908.2578187029,12247.5475911239,19257.8855437833,9605.4616563088,8140.92583261176,9088.57848983032,24358.1952386659,9937.59910198421,10307.7343754806,9917.25594209729,19247.7435957621,2840.38275094776,8651.8621092236,2451.41883235549,19139.9697383451,9147.9535006806,4085.47536652866,3440.29873683414,7937.24208681157,9485.34771781996,6557.40028991754,7833.50612630811,3477.69058916713,10729.5599041049,8507.34574208602,7673.10297953167,23229.8164158061,4028.63046062784,7161.43946458202,3493.3919719458,21221.8941732192,20367.3901802397,28152.4138019662,19152.0784776923,26175.9267317374,11511.3460378859,21289.7052048657,2737.97393966034,18013.5278132803,12276.9238454969,7809.65145139341,10393.9289231979,5094.70924609312,12129.5983456792,21246.0411667389,22906.2226156579,3850.3375797954,5101.38713167625,10259.947111006,5334.89236209638,5022.54903146186,9797.19727360011,5054.37489482182,24217.524027921,14656.9110029339,17739.9782713566,4329.2227097053,8182.66225541259,3417.66538986444,9172.23539696101,3005.02330826371,3295.22301554781,3665.20747448246,20998.3463359683,10312.8825380206,3669.8472013047,3554.64406482234,5722.07675087709,2324.34261936036,3827.66032550958,2543.29239980576,3061.78888028489,6029.01865420275,4989.78066090808,21787.4167321734,4941.83299642524,21063.8011972905,3517.90159823532,24050.6404147672,9477.57512828392,8669.83646101946,2651.87617955054,4883.7160387714,3913.46719846189,2558.20694042282,9225.17471470708,3279.10739959236,8816.03273854794,2535.16164802401,11088.980255859,10928.8043029015,6974.10637700588,23188.007678193,13695.8463209272,9172.80813100021,11769.3423775062,3052.21836320244,3946.52280468005,6596.96428698409,5318.38045005649,11580.1385401237,3750.15148223656,9170.89845552539,12665.217504616,4022.79943355185,3380.04035818111,10541.6309134897,11373.7133559741,18687.9383378975,3961.28459779594,4015.63635735545,10818.0666267165,9076.76313601944,4571.0559016252,3169.92994147752,3456.22997954221,4182.95200536662,9257.16981433147,2529.13657526778,3357.45808580827,2969.56628729395
"Gene_47",13075.6358091663,2916.8773663195,3179.25250454602,3656.046434738,5077.01781555896,3317.78922268974,5465.2574681347,10100.2883333052,8296.89675538177,10219.1495915822,4302.62350960075,12177.8867826667,24589.4889349596,10300.2046084515,3793.61960114011,10116.1422041142,3312.73852208209,9506.26425510319,8552.83713897601,5552.24459639493,19670.8678354736,9386.52568214573,4451.21168531485,3947.69910917562,1876.13845947895,3345.55667762478,2496.03705735295,5097.41139829629,28729.7225459611,8701.57453459559,12616.8485899421,23101.9700678689,11997.5331861971,9121.61794155637,11280.5027594534,16677.9729342848,8285.00119838654,5966.43732376152,8119.51333860531,23829.2406123533,3176.18791442975,7972.6694296598,3036.82744552571,22465.3394780675,9207.6453910243,2249.11323009408,3131.79771426317,10536.9121467528,10264.9864597936,12123.0528562162,6146.18420102645,2129.02162224724,7928.0459139402,10618.59038563,11286.0104663061,18624.1523966679,2812.03841287064,10767.6107107129,4073.27603676666,18717.1093824224,16036.52417669,8660.30373109169,21905.2272780479,19175.6435327064,7371.84367625643,19737.0124459344,3415.64807283308,21172.9288195717,16999.6970266415,9946.24878731718,10479.1011534439,5560.6765508994,12576.91618618,19065.7725462034,18995.9407298901,2962.71024789115,4116.31640749397,8842.69571211128,4342.74665933088,4420.29222836682,6486.33070860552,5324.81324816828,16346.9094770042,7844.42867825593,17160.7067385379,4095.43674529224,7331.61899927113,3073.44154911806,11837.6073767783,2276.5233201079,2116.16242697922,3766.59171890041,18213.9676042378,8127.38011426309,3347.80875026064,2030.22110089621,8656.08784414931,2921.59190462305,4818.85390591699,4327.65598910844,5040.47640687731,10605.2503922926,2912.42090689673,23297.9720332835,4989.53320419221,18954.4965962933,3449.08151811415,19841.6503146241,7742.12753669041,8699.63815091151,3456.19698557842,4146.39705487296,2780.58426279772,2705.90546848448,6252.65324373825,3973.3974422442,8536.06318876033,2971.59840123076,13494.2005283451,10656.8186291171,9641.37212483975,25511.7164157466,9979.59586736835,9000.3708554438,8783.0756920307,9365.20711458203,3489.43847597213,10484.257933752,3704.23460832181,7165.44522667493,4674.94458909361,9334.10133760311,13237.6748216519,5003.61677040306,3179.72877682218,9783.43414306478,8573.60753845847,22728.6646845322,4388.34118835599,3583.64311185809,13009.9654551616,11495.0682399819,4165.3205421781,2538.16265542658,4156.21162830262,3539.36338218598,10716.5539944278,3140.05898532324,3695.82163883351,4158.05826604792
"Gene_48",27499.1568223744,4220.61099419554,3049.71446176081,3139.27474521405,5131.20967903593,4328.54556246394,6076.42616481052,9430.23386587721,12521.7575882332,9943.45642434907,4649.73669357425,9237.15227084988,29462.2738286332,13770.0633203094,3394.54207468807,11848.5679008206,4253.62229280233,21296.2480487091,7423.52066179868,2537.7887759224,19567.0479374033,7913.9150876817,5592.02517702954,3160.69214327019,4193.7420576714,4572.1881662297,4088.67526178283,4797.72949326115,24403.8010327779,9542.21655253328,7963.67151702865,25321.797231141,12747.6941087747,9959.44108101961,10068.0051964608,25926.6056155944,9719.72366688238,10297.2763014137,8683.06591954992,23806.8179543973,3791.00969113324,9328.86162774007,4626.0729511363,31662.6255410561,12930.5465706925,3166.0933292523,3298.20643491014,11374.1753961186,12567.350500107,12149.31503451,16008.5516636457,4972.11095580723,8577.38755421566,6301.47724334036,9396.95551858052,25512.5533292794,4564.98915332851,13035.2544562642,4513.15662608137,30020.7456037838,21357.6809837038,18011.3408256722,18216.0169569215,20683.857123265,11988.1265131251,25373.5685044926,5834.15212730684,30141.0265544201,18822.3605035719,9819.64466572806,10075.8720411022,5983.94009203194,11585.7375063533,22684.5159977076,27608.7482869826,5312.65385414761,3490.11820720668,12898.2125124901,3473.39425849765,5295.93171035299,9115.81633626704,5201.85653723728,21763.6169829279,7851.98478090391,15235.5266064513,4814.47605053,12904.0670117712,3534.99195060878,14966.8327893497,4542.28526184303,3715.95410969282,2510.99455392845,18069.4481473302,9553.4195564062,3620.10858964882,3996.54946770907,9729.04214872264,3089.18762263035,4276.57544532204,3835.94657924267,4520.89646974271,11307.254510466,2879.13282242694,18096.2963533008,4873.61074624711,29251.8198375427,2745.7270995876,20984.0100039114,11729.6059121151,13916.9507964106,5130.7236903581,4727.45350289768,4222.94485801337,3970.00577960457,8208.7647257598,3881.88611284321,9942.68154683323,2230.2898895638,9313.15915781065,6810.91885232074,8562.20996445131,19884.0214007043,11036.7063464696,9263.27999209027,10790.0667944281,11522.7095134688,4737.45139290215,9324.99905870362,4253.49960026472,10991.8524599309,4281.11868069202,13190.5393309066,14403.0023812819,4491.15872919936,4614.31522607147,8384.31048479046,10246.1467039318,21922.3698174487,3369.65773477353,5360.73733494009,11234.7975903902,11384.9113804923,4273.50923106757,4518.64209030719,2051.01731391665,4758.75213960257,12735.1088729148,2766.35340749274,4402.04436888531,3021.99832423727
"Gene_49",31599.464221862,3021.51115555994,3742.43448344294,2232.46844636401,3939.50832437689,4152.34354770968,6888.91384291547,8597.13929552961,11717.853256115,11563.6284681578,5723.67703675355,9333.88314623973,22204.0610715979,8621.64872930388,3735.33060314069,6170.81990035813,3370.52082578195,23607.7926666425,11114.4304062599,3611.79327254126,22531.5888214259,10891.5795426557,5118.46455539517,3671.39492591516,4256.40590666371,2862.5628037125,3561.32064572612,3975.19891246488,25672.7688166826,7381.69792509935,13431.875659073,19211.8115407524,11560.2661827281,12941.1285073696,12042.9875900258,26835.1942026794,8108.44873723479,15282.5126973147,12625.2809764745,35680.1518005643,4555.11986379087,12863.9230655996,4143.68548068799,22478.2894726379,12794.1053500663,3603.36807679239,4503.82784326106,10863.2423889584,9743.86805126771,11072.8849061223,9712.18932113681,4122.1427605534,10179.0138688264,8311.10064541703,12414.658670013,20240.4727924484,3593.95141991307,11619.07729082,2119.0121574364,20313.1893684761,20532.5288160373,21083.4903811446,19444.7355191175,18766.5239098904,10494.5322492707,24823.0449319242,4555.8234350374,20842.8634080486,19815.7351803279,9952.83558290956,5250.27444990452,3699.06479396667,10390.4507650772,26394.9045405311,18061.6690040135,4442.47748224502,3781.02715902605,13829.8974202644,4135.74784246409,4392.53259384673,9382.74582916305,4052.74690243398,26037.4140134806,10709.5564742839,20753.6775210226,4032.50534472705,8495.27320854874,4214.57925679217,8104.66698691097,5412.23648701256,3830.25089271403,3975.1652775312,27909.0929816948,9341.54474015087,3955.61138125863,3159.19983094678,6809.40794554991,6497.44993933759,4354.19356840116,5364.56336980617,5067.33648802993,12349.8402850864,2311.88797132333,32086.7091283668,3716.90262249994,21711.8470841264,3567.24819236185,17412.8889433185,6781.45537104226,9098.42875019723,6938.93796824173,6112.47607514857,4169.20385301287,4290.8559962297,7257.78186083863,3004.80585898934,7414.41467354322,4620.89624093984,7130.41350871138,11874.7277942545,6450.85187546302,18329.243249893,7068.22265115899,8335.52622961505,12434.7940874793,14663.7731357279,5396.2183844217,13302.7268610862,4946.04637987156,7592.09162456456,6203.98918260085,7539.22645887761,8678.35633044222,5889.33938171591,6013.03084630545,11790.1765983768,9364.45502760127,31569.2117877024,5337.19422643662,3821.8828914292,14814.9728908063,10288.4233586915,5692.78619661717,2905.30000149279,3090.39830781257,4783.55384039753,13014.4656950641,4070.98515347941,3654.46913003393,4370.23777876373
"Gene_50",17624.8830803373,4224.52467018295,2986.12304794099,4358.2061444237,3346.04930520705,2816.71153430916,3112.06829268788,6157.46711349363,13606.0296427041,9110.13232143162,3446.31371461114,6349.90876670312,16501.4655147742,12509.8531472506,3991.01814994,8495.36546829417,3767.47690807654,13978.3910296658,10349.8254501273,3440.42780428468,18062.1513973906,10033.8346399141,2770.9332842653,3517.26080654699,3698.96263323472,3224.8816124778,2831.75095315405,3627.36673318898,21782.2973541516,6199.51968887771,12129.767008957,12490.4348256766,6055.59954918192,9963.77699383939,11036.5382439277,24332.3220162141,11202.7314513093,12204.2727539478,12627.5542025107,25040.3341637343,5161.1813916147,7299.97747758371,3433.49044717766,19937.4620467785,10307.3663608528,2849.9599797626,5058.08449177952,7398.06802887874,12005.8730076089,13238.9733086214,14116.5646261468,3065.35922764573,11300.7673546563,7619.94731202826,9599.94998455689,22115.7876262433,3156.01290517843,13385.3494559801,5511.20942901174,20167.4817465766,17727.1598646503,28893.0366296669,20029.1066460917,23824.4052429043,11270.187138897,16151.47776877,4271.16972331929,18777.8496644836,33169.4870201232,7868.27757626128,9630.27685577092,3860.9683391557,8473.51078869562,21402.1245295916,10403.4336177777,3509.8296461481,2593.36128406225,12437.9960198903,5043.70302698068,3977.70297307735,11092.5719056806,4591.55455684285,17674.4853000648,7370.62822108182,21917.0448434504,4181.04713111574,5304.35927903049,4358.92752581109,9401.84896656508,4606.6772802146,4478.65133637219,3793.94945954194,13637.7924769484,8033.54828678669,4571.94016394107,3305.00138958348,6646.27347621654,3725.21889912031,5189.14884805529,3975.17792262759,3566.5906670793,7896.71946934922,4040.11022739391,14131.0781983057,3647.41315191526,21264.6480392678,3464.14133297308,18391.4425791076,5864.36200989195,5930.27386234414,3445.79742321999,4909.83494844854,3065.42932282803,5149.53094359803,9003.34859078594,2207.64294194282,7965.61373289275,2017.22397424928,5350.11962713412,8974.57216041077,11589.3701381789,27307.2167107702,10304.9901204035,8602.78549362004,11312.7203331001,11543.8066272055,5248.23541204899,13622.1876447546,4265.9911090013,7847.57702945341,4496.51507852756,10720.0651453199,11405.622750951,5533.01332237144,3589.80258507698,12066.7351731613,9313.82080168428,18687.5747599444,4082.39857633055,4741.52702414408,7886.51509871241,9208.61241720581,5253.9370239987,3686.79840547801,3236.65752549209,2295.78338044088,5783.0475884019,2810.75251705985,2706.83623641515,4778.8718728724
